,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Feature_101,Feature_102,Feature_103,Feature_104,Feature_105,Feature_106,Feature_107,Feature_108,Feature_109,Feature_110,Feature_111,Feature_112,Feature_113,Feature_114,Feature_115,Feature_116,Feature_117,Feature_118,Feature_119,Feature_120,Feature_121,Feature_122,Feature_123,Feature_124,Feature_125,Feature_126,Feature_127,Feature_128
0,343.8687737799132,1049.1193810176883,545.8181951177032,1203.7689631582007,421.0355424397417,784.3439310736778,858.850478140653,717.0340121502968,835.3646825026175,906.9967931867693,551.4774344810155,563.1245081795264,1014.5795103922261,475.38257841177006,669.6041103510095,1214.880234601081,673.5338726624428,742.8429735172223,762.8803630396403,608.0714939794766,386.5653439970469,767.4419583331176,626.7997198864673,585.8657792825092,989.5718510978163,808.8677254705688,764.0266226389232,690.3096637315224,723.6646055172994,384.37044314016276,683.7661214826736,917.1499317071051,177.15469615337253,812.8268976755577,663.4884625335137,939.447790767687,749.249516685415,844.7313223784935,456.7355210604475,803.5626913329619,633.8454391088925,537.318501474795,782.8451602879226,451.7106839068837,697.4618495411679,639.8826586069006,622.8767408570648,1021.5907553591255,413.83943264422976,797.5991935232634,471.18207404330855,847.1240821973299,588.901354913006,723.1136787570127,632.5130246835748,792.9482742148551,872.2896444659082,94.80305929333828,842.9977644986138,725.7964993285235,834.7266344654402,751.8267696197693,856.0554409549826,626.7697795617718,604.0157979752806,528.8367221858483,966.3379946670697,868.6720125008391,642.5966695615645,618.251120289291,1053.5875149682788,483.1913081352765,585.3922351933569,406.6007712265953,684.5808599156722,511.24395501279156,70.36476347804958,785.1877519506722,334.2194851296331,882.0856313993485,679.3978403450159,668.4135943131973,464.32943522116676,648.8791293146232,570.719056097508,1561.2657513528254,579.1880341860846,735.8045054239303,481.84053540262494,750.7073465530601,584.2482462641541,707.9152180564946,752.5695283522491,700.5492514589768,1046.2335167966535,524.9179627119166,711.8901292775777,319.2812184828921,538.1252622587173,668.3453612435849,811.8553994202118,841.0895555287966,486.65844773142953,893.7918263971737,822.4180860531675,809.835778400328,685.9437235365643,479.88103479185855,722.9252973182067,658.7559559059355,700.0076223910121,730.8545180268635,283.006698915306,756.9393522664456,630.3406264694586,402.08544734279974,822.4836837853454,1231.163143164772,414.8121901132523,664.9880913803253,811.1596691224665,658.9867070415867,719.2548435935366,365.5021244904609,237.64196493649172,644.7935875145272,1348.274010446481,929.9465715763979
1,358.8645191211095,871.8353327575556,453.37762729355364,894.4740303961889,262.0364098478385,737.7703720702275,1051.8973610107241,559.1916156977171,674.6698157521927,508.61553257245413,486.406881555546,307.7985340734701,885.5311818360982,329.4642146927197,509.52097632070394,841.4570758562596,577.610600224809,488.790330277241,562.8621903731669,518.5194797079657,391.9023585842607,587.2217615691724,554.0461388831851,317.95650987129,877.7957748062792,522.5250218081712,688.448219411948,536.2618067497993,695.7468613498947,263.03646081133036,504.53911614210386,871.7629444754207,239.8756829416606,701.1877768216425,591.3428948347638,627.689517980535,537.2965732690869,653.2844260616492,578.0463632305651,749.7345745886284,415.04741227253163,428.29084009409496,629.3330233528278,394.96648876125244,566.908543700644,528.6885876810042,346.76554438449745,569.2337208297114,493.44861020079486,449.027127817108,252.66765648753253,647.1914358808913,532.4684961125345,489.8878571951438,509.06166341630967,629.2885573647042,683.6000092720885,171.94712584253304,522.6322591390399,585.042921030151,762.2800941683942,622.6997587457555,556.1943872454776,264.8499382876775,478.11044246939315,391.04706318281,636.5779870736774,650.6262399656712,555.071635689426,544.9682093664081,694.1139110545595,307.9910343741998,481.9580636398559,388.15488180924245,611.168145983444,423.1752133660081,74.92877863358305,836.1406052314484,387.02018689838565,465.5161640858599,529.2461071936967,534.5306331426568,431.5804983870423,482.77130267627615,508.7280879085187,1140.8504846236888,630.4277970739842,602.1356153868737,453.60274703829936,766.2453241259552,621.9734419997146,599.5354630698198,641.9128368234251,647.5679371011963,794.762984851789,531.9540620613963,558.6104829095823,342.9831481221362,409.4446974964667,658.2783906083476,690.320224054395,619.5644971492101,655.4451024063135,597.5808987398174,695.1140397486055,568.3330730844699,444.7613565336008,410.3304894620398,631.1292245080955,605.9504958507921,634.3427607485212,657.7119342507999,225.9836891781848,618.721305803611,447.3310620541856,440.2682603873269,637.4306472612437,782.862972345586,279.9128871553048,665.8557854206581,701.5567251644864,555.9853756871298,480.0674489196068,325.5913438536722,213.58128891303312,515.8549613339065,942.5461783347739,738.3268383170615
2,303.24811675647925,800.4127962492215,513.8570020950906,1118.4140654258206,317.9285449921068,765.3415364861434,843.8304371238924,548.9662911818992,741.2770691960812,585.6075511142154,540.404009960145,353.8778666044147,828.2861162310803,353.69732753003785,627.4947392221892,995.068785699603,549.7233516995328,588.7357923357604,565.7639863080434,490.12975707130096,368.38817102922627,715.1372567102471,557.0136750060127,415.28329865453424,840.8159358552042,572.1425070499436,592.0393787255072,579.684772243225,726.9452311347881,223.03804058771087,612.7825162749955,756.3961484396656,145.72762033804764,811.6522981023921,580.4543313688142,695.5594392831448,632.2722396327033,689.3337045790438,337.79232435696457,520.2280791291166,395.1762650810856,538.9060445856394,684.4727800374111,312.8496276589803,496.0301859454489,445.7553286028229,436.4655272090506,775.0555002468063,318.92245168584276,674.3070545680989,231.85809860071345,748.5106677012102,380.50680257650515,520.554146762527,527.0927589222426,616.6887567312803,809.1367597637393,97.50254376948865,648.1817693332396,637.0026303728272,889.1598931703173,781.6334641225307,752.6333104290223,330.0835498526266,445.70642343983565,314.0519352677201,678.5244367176585,588.8940439890637,545.1046916470002,472.8783280259311,664.1138824033441,371.26734716517075,446.9594401308593,361.5382687473817,598.9427192150032,448.73537022346665,52.27268609513276,636.9491297116446,280.4583334908628,660.1470077027247,557.2587904535307,554.6536313473442,362.2338702484874,569.0660474531898,512.4274822046102,1480.7346907793965,432.2653800212816,655.6267085486384,452.44996600365135,665.645405928747,396.55933280641665,477.1984600320232,736.5751867156763,587.2879464747133,826.4666386491255,426.77966991929935,585.8569778626029,303.8368413392147,442.421650318528,759.0440674862496,677.6962611804854,811.9979550502809,386.23642696381074,873.0434137279806,746.4984312260293,651.9236421718881,558.6308173058499,398.4409826221342,651.8451281866653,661.5938700474406,655.4092722003387,717.9840653281527,232.58270659725588,742.9218636620637,511.19670461708125,307.512898575538,648.1817597168961,1022.2927043350332,421.34186535248085,573.9611973167019,693.7767963766564,662.410785911846,535.9953563814726,367.50291318711385,255.54053642593206,555.4044387950601,1116.0672474563166,906.3821747080588
3,362.4044799422918,626.4603993297598,590.2580644933846,1017.6126685711039,365.97158169837064,760.6488308355871,725.7164217655154,726.4077876336021,761.1261536907118,785.4282002825286,630.0530485848005,532.3828363926847,697.3456181416888,539.6183003456063,651.914541029532,722.0769489683447,751.7002232556989,692.3838127547408,717.7360105660887,605.8050678102456,488.81879630605937,707.6232579803491,455.80911303247075,579.992152832568,716.3739320315304,807.984899205732,602.4623039926507,588.1887983151742,678.0507638171073,558.2739136054784,481.83015308472386,829.2760411688298,170.58067355528792,677.3664506926817,701.1911073246215,816.8891410279206,443.4084511563705,705.8954364284185,581.6173936745149,650.5319264563016,634.3346882577961,577.6762671518715,716.2876379461733,325.61338671116164,611.7181124720529,729.8872358663735,528.6864385166745,830.1911613549779,499.0928032106693,715.8218718859844,567.6497101100396,848.8219768829813,541.6620612342382,650.790947631815,662.7917371438365,663.6429859173538,791.5483747853907,162.66853902906678,641.7038870966502,719.5026542801339,685.7079962571781,764.5909653522676,691.6229441626131,747.0325454129403,526.2175262986784,468.8637290958419,920.785346596445,806.5358694176424,579.0308624471875,674.0727696038841,905.0477552706437,473.5068254911191,436.3532797491582,355.1958761634286,769.6610512296287,525.6063940067686,100.75152077314887,628.7458390316933,170.62426226023638,804.0980001408393,668.0555665296848,651.2270160181715,398.78485328116625,625.9685454722716,476.2932088834372,1116.8908555451133,383.5082959938712,680.2567817614816,546.9145034633212,628.9498852740306,507.99003877306296,515.3278191983475,694.1502004514989,657.0511698553337,825.1230760328792,504.4514621071631,726.6446262846961,355.2543773555295,523.7048419928847,685.1158630352671,756.1580924059136,620.4238188007561,488.63515663925455,889.1325752477366,635.2309731647683,799.1170564847956,542.7980202043583,398.221377046916,671.4493284761415,728.0778552754657,696.0736052519801,612.2609314300137,198.01989893298796,611.4425360769163,679.7752658304167,445.5745837387223,662.8863979698757,984.7720661662656,564.6465640353794,629.275142518775,567.9093189794629,699.8521606251076,684.5212908406005,301.10845589678416,326.2381071346461,590.161052043256,1032.3932548358978,952.7084479025483
4,292.3854198426477,733.4002177459284,347.82958156118383,951.5884511711301,229.94241427514885,616.8605112299681,906.7719815458775,484.12070206738883,538.7988790084835,689.2742397451938,515.8780295607584,322.7349214940532,682.2026378107249,297.2047568956218,587.1775863802305,947.6691013351448,517.9226147190784,543.2507770810367,461.11728526365647,950.3696629528151,324.1471051090084,590.9586537956101,461.8485765619136,371.6686759390394,737.5435024100857,442.6348602540201,1096.7041681820776,920.1211231359237,713.9744114185075,246.57029301585476,492.970517402741,603.98241476162,226.59025173480663,691.8249358460594,533.496920915044,604.3180444909863,523.9444575629118,779.6992548231042,453.74512271419536,627.1078994872146,295.85566332294667,462.72250381098235,941.7165527112817,363.16765973329575,690.2917810354328,395.04526316339485,738.5069850248962,853.3778052592608,352.45612802107865,542.1340034471297,250.53556868379934,571.364954447229,456.8488824535189,625.7063448707332,969.093408430499,793.5623012850475,775.3125757996737,119.09250609500056,798.1470266006933,588.7074746593846,735.1256866584661,573.8560146410927,597.9529718496659,287.08674893069013,511.1557104867612,369.45588063212233,521.8123206952314,478.73115764433334,1178.9266963555976,672.7003237802685,526.062171871902,337.03745160763225,397.23090138291434,414.48875197997523,451.2085898638821,430.7006166961403,55.26684836677387,758.5185936724245,373.6807967676441,661.2728790890677,843.3442848969812,957.2305584598994,497.70583794847255,613.4261121061684,545.5482162079744,1404.1216268642875,582.447777491923,509.84490997792375,453.20255060559924,650.9745466252512,346.8353163157577,493.7888238829963,555.0606547953804,696.8450811828158,598.4868151587355,542.8418262240393,718.578984116509,379.00598959996324,440.2764111638049,605.5123503603916,810.8982061718305,708.3986323247457,553.1292753206609,624.3454047494357,659.8067924678322,621.1503838292725,536.8744244354498,421.7983395636806,674.4783628941638,457.3328330806197,752.6184421019236,756.7269954151694,212.46620014575467,601.7742111915064,566.3801887772721,373.68840654560944,612.6632856517938,987.3158193540576,336.3650761919638,700.0411974164151,651.307741983413,539.2795726263632,868.6380415576976,329.96059940913176,243.53081085495714,766.5934542461611,881.8152317869094,743.8634897969658
5,270.84730968324084,687.0386465890409,628.173529335996,1031.7768077890898,368.1267724173856,648.2001203998689,744.8476019822031,663.9525239859298,670.2190612565308,815.2800096566623,783.3366994092969,365.49369090867947,646.0880151141649,320.8584483525972,721.7413783508554,687.0431720585451,783.3870530557082,638.232143961041,651.2466757051369,667.7799952516108,364.97586940841484,844.5924622725313,516.1748331837555,339.65338810569466,681.949013488498,693.1924776545833,717.1332148033052,743.0031524813379,678.114439203788,429.1966348685984,530.9663522488673,874.9723514378718,257.2447583562111,669.2608874125976,576.6011803829737,823.3537872499834,594.457049561252,741.2019830325797,606.791462400151,722.1122231100333,497.6780476191901,661.6485981535164,748.1937726889091,274.5282921943051,701.2084488765017,798.367415462867,720.4244583552033,804.2455146867202,441.5999713558167,664.4451369785074,538.4722031524074,808.4281824890356,466.42123346571464,744.4551257067028,643.7120129857955,697.7342812086904,837.5097919040302,180.7415617801618,770.5581575389473,655.8092042217248,710.7641131866427,670.0055782877009,709.5291008553,506.68532938793595,630.2753124717059,486.91100486227623,698.6250143633473,773.1627450080034,598.9230718646844,674.4996104684525,1044.0867698254901,476.0990126147915,451.1635623463713,480.28079740533,656.8617996243607,490.8571503045306,110.9585627918971,719.8576351773927,211.07281261337704,731.6373247750954,566.3172958725143,754.1021387010334,424.6913644999043,601.8970573056423,549.8356959128835,1669.1441830328704,453.34756044473255,688.8854833990971,655.2543357161964,837.6433215029775,457.5983084445737,735.1737205782528,637.4994565879219,778.1978491820265,749.7214610057374,598.1552815597832,683.9095001445904,467.2018324082367,596.5121821427515,752.5036473615012,1265.1506274935168,692.1964028019441,504.9535281070395,824.1770315518544,708.5416343637042,766.474319196323,608.9367260004421,438.8372649286722,653.9089226572046,685.888083667929,650.4011186806335,764.0973057630301,230.3421911552604,704.5644705758949,621.1680487488273,444.1111933618881,617.1029007971292,858.2110833743516,560.2975101389113,605.4001047482556,668.7662042166311,691.2712462328353,655.4568743336449,329.49729016071615,433.9288995531641,863.9154418804594,1146.087599315238,736.1073073713138
6,351.96078834942335,549.9123960491362,419.72015171913216,857.2010663427043,263.0430140777976,544.2535354943424,913.1493728672847,489.40030588423997,537.2857825750701,633.1214110341707,548.1347420394496,288.1341699512024,551.1884412047413,250.98380419612388,541.6394893000235,594.8635386161233,596.4020226028497,524.5563343055564,496.65146232191313,488.3668444750812,441.21945258954975,548.7619231105642,359.3930834804369,276.74157501565713,549.0154149152893,537.6693672969129,620.7861731340953,610.044573417692,516.3474890082664,395.4538969320299,385.6016928565897,716.3392200467845,251.12085573229942,518.5168057278331,575.4700442878365,635.1644534429062,447.5106215503706,536.098688938231,553.7732413384962,572.478300940233,354.5825522306741,468.0157514493018,549.1504274443115,299.4270924613381,522.2789020724377,474.71717621091767,481.5934096121284,656.122005210184,498.20765795445743,561.6350123464549,505.10212650155046,567.722304988116,377.2877110095471,516.0534993899957,490.0816350983869,591.3904957401542,671.2712109720425,170.70114015767595,535.5613857011302,489.39642227659266,537.5522292736184,547.115390685398,597.0819302385271,425.39074880899267,481.1688840501741,415.09917092879977,607.0702411133936,500.40024727963186,447.2024466134783,492.32027517452883,622.9751659865183,349.7081534741952,312.8516111709668,453.0270500971327,543.538034276101,396.16095926304195,90.03596773887782,921.0356702925629,360.46854631282116,603.5602637150346,584.4216460896628,530.7058607859739,486.43568615587975,477.075018638185,414.6533050232957,1068.8815252265174,627.4314701289503,495.9434848155002,469.8601429979713,598.616767024695,515.2514756188452,517.5272544984913,507.23239693813787,607.5968639077864,638.3096072348823,446.1169227211557,533.7575321558135,445.85847916161873,423.1515630222217,526.0578521815083,768.1227638385631,562.3820081801209,704.5041435372083,585.4917337272682,497.0346872863711,585.108169037956,412.9711391722204,325.9152816022512,482.91904276433024,517.8554362624476,476.96245615657176,593.8165224066659,188.89214046207806,503.1101448314171,554.2733615770752,557.1112726109792,509.8056107383342,823.6436869564169,432.1511785302412,523.8634272925267,604.1417943652144,514.3556140501936,575.4482301418741,255.4400619457607,340.4316346858935,604.8082936027805,906.2952958794584,592.1527604141154
7,209.76480300384492,584.2169271965444,209.78827263369783,781.3048688429247,269.70585102021107,419.89517451405345,666.8105419145359,299.5597577273567,643.7668562996884,205.01646433398437,256.0663289718224,208.81237148264398,524.758558135018,231.85822355651808,308.424573809241,657.0928942266135,303.3499187382359,264.97792603072605,300.06112958129137,269.24084065801685,266.07155770309924,428.14031336508896,415.91837964514184,300.6049979658109,542.7271511967043,389.8766351192731,398.72165785312615,321.8968832504533,495.21734791436035,111.81451919169362,462.23038927414456,637.6383128590617,213.4752663644196,713.6641108547813,374.2347995886458,438.7625514941897,393.8801579369536,537.691569899562,347.93311608016523,329.6337743558489,304.8275584854712,236.09290460619113,258.1968892050318,344.7253185522112,321.509942481768,403.078759769274,132.63701681850347,409.4636493990505,235.0423208367634,157.34963383391883,143.1891870713452,476.7378132265049,240.87231027094856,298.67906228842884,252.78267023270408,346.53993469848535,563.0704033972077,93.08085904700614,323.58611906082626,274.6871111051153,543.11923518989,724.7988240690706,429.19005301884425,171.68469690511964,360.12831677404625,210.8334713727049,314.1481081900363,374.46370306136413,205.01928567733478,200.80776416536622,399.91201945082037,177.48613271882826,337.0033940833748,195.59286186742503,275.99783066432775,218.16041065389814,53.27532325366059,639.5308593549253,305.1594720575825,272.07949054285615,348.3450858072189,239.5532348541024,277.4973677569809,306.6566182897986,404.6999335369318,1394.0198637544083,432.5033853706563,400.8251161720147,233.51290220063393,518.6819836903002,314.60313200879295,394.8636318750344,505.16481566729396,363.5417313737472,513.2263486844652,285.06959666702704,306.04270125366827,175.3928618620489,268.02635693969484,335.81210246255296,513.3278460669385,374.53501239998536,363.27203025586147,588.5132999218293,539.5302210852409,325.9205569273834,443.484301649725,285.5968819106621,432.6111777713601,295.10562049255736,553.2922732842246,532.0597869313741,153.42277864053165,325.90949950373283,283.61873026620106,225.87542589139983,676.0775970282722,527.3207675012632,262.96938122590427,333.55623816137,460.55381611080776,311.5784369725154,325.1856438301158,190.0801998834333,119.95096749021684,311.391205736498,733.275136904603,719.1245491525
8,369.9927673390258,1018.1887029431141,848.7529754434055,1526.8996403121487,534.4965567686165,966.6764292106583,815.9174841073631,780.0519481085382,822.5253871567173,1081.248996405296,717.0973364069185,539.1014564691366,1036.364896381771,652.1588715964659,737.5890478203121,1081.5209641780568,957.9601471777472,812.6786971752356,799.7060988573387,637.0808735236253,452.90833114762563,821.7795011811182,567.989361192219,713.8849721601043,1134.6795720481118,957.3608395388877,733.5788988837595,522.7522185095963,840.082191884605,469.22743125481156,652.8877489220066,937.0006974186667,168.43674489998298,852.3672736905353,801.2997280546448,1028.8808545543473,645.4424745855173,895.0090938287452,951.2108154143473,734.1349264311749,908.5158314731898,718.9605060684038,808.4356637979273,478.88382207079786,722.2288395362664,1071.1813945025451,612.281499614251,1002.8901235856912,480.3439152467044,999.0545550727892,520.3245951836808,1052.079639180692,569.2309176793643,711.4636242614492,767.808716827558,781.0728080194309,813.4343781718117,253.3611400161496,895.7254210349867,796.8725819389662,876.2247214291308,759.771758025012,1118.5403741450666,735.4092358397359,527.4258519176826,494.30779120462466,1081.0326189146374,870.8700122077641,684.9270027749984,840.5051284995498,762.1420611787364,622.2061776648802,532.6571264710511,545.3896808956183,833.0131067409916,718.4138713202575,80.23350883208715,792.0091140376402,311.2827066674274,932.5761898686144,687.6184283134878,660.0828727752591,739.5057034550656,677.0924592215072,595.6057946865205,896.1073928135811,694.7786270314488,789.1312556009032,579.0471830933569,915.7337493397454,527.2492315870612,666.883616817074,844.1559590751822,905.1989659939256,1181.3295915399435,704.2936516488476,754.0008425384601,664.4122173269003,595.7365688506866,1016.4120872574409,1002.8180295817597,795.986542694021,719.4773525832784,1006.9669027110067,935.3426690700611,886.787861146472,643.4042977483178,552.0766045145308,781.5942897401043,870.4508440973799,787.7553228442903,771.0596310832123,327.00569243960604,1035.679335407623,647.3014955197244,732.6755799306725,761.1556580578572,1229.8101660980046,723.2481983128952,755.135521874628,685.1011812155236,849.562870774741,667.4407840220715,382.4352545710846,526.315701184659,495.50512874341223,1349.5171135977516,948.6326268033948
9,153.35261734194668,859.5921469034188,628.4020344512428,1050.158817142794,316.08306480662765,779.5537727885227,776.1014448201462,602.9671618906294,942.9517439090547,732.4544535138684,538.6564550373993,226.7647128597688,846.6917237536958,214.27594116425513,542.0695329148032,878.4747425262866,577.3757591712466,559.980175082685,597.4259582326304,449.1730035064002,219.3668223625885,649.7833071569172,585.1725504049042,238.17718662389856,941.1549591418514,577.9968596701987,644.4490070073966,553.7221837437952,745.1107287284971,123.04228649392775,616.1766433562728,844.8236721555362,124.55520160678634,776.461605151304,590.251322820368,833.2900751445763,570.5219082232027,707.2341798269662,260.25251502223614,697.8655754242326,514.4257204291986,516.9594929814986,527.831889784808,217.73435960039473,535.5021462761334,550.64560021345,394.4289011514097,730.6263363498475,168.97131297740475,628.7323241633615,123.31113177058126,840.5954848239243,548.7706895314751,597.790833724788,530.286112946513,659.5213420567554,732.6605324288171,53.36799543548667,706.1150920260817,586.1179389494731,779.3171361944746,771.5650228152358,636.8796583227124,199.38564133827438,497.6804357260438,376.9344452750614,858.1248922539967,733.4455344067951,477.88481840581176,539.0422036281166,832.7026960001136,387.2453894652504,591.937891646146,339.9093112059493,549.7988227339237,473.93428162043244,61.02954495612394,570.0019593751199,227.18883820823243,596.7629476540528,517.5882255243743,499.96507031176066,162.55933142297545,524.0326072023886,496.3225730632914,1344.3411905849282,181.9964666374683,767.3135574417411,430.6018777540394,635.4183871386725,543.3318448362829,546.919998661849,844.8630959123249,564.9157990767558,974.4473279822673,488.3012999879946,557.1554275242979,149.82751026142876,457.7570126619671,592.9899508114005,758.2102017219586,576.3356738599266,148.87622190555297,870.3054826566765,719.550340260031,667.0671820020314,539.2421386829417,415.6562121087514,650.2187629406397,596.2490018715746,753.7600848291031,662.8318999653627,246.45678996848073,687.3261791168203,477.7736460606698,107.64004092515908,909.893897527513,1001.9836729838338,354.9988694351468,642.4270572868248,633.0297257335487,688.0648028864055,497.0463530547076,250.99751475169833,188.23156392255234,522.6682476037131,1039.4607131967946,1058.631256577576
