,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64
0,231.58872168168082,106.36206238703443,25.835760545211897,147.96336235829241,568.7424300912344,236.57810474549436,234.1613213207268,69.09016938675596,217.13237567903727,117.47458312709706,303.1875117566302,137.3769791720843,220.93835476059797,374.2886808980024,52.69805480329134,149.5881002365172,143.37097072828956,327.38244306324907,123.81989940485242,259.3322396604076,253.1986714270859,168.1026158652612,96.15786812258808,78.96152420081185,90.9447380748821,466.88011498186387,300.6918067492677,338.7647595422165,325.09798281522484,413.16875000284983,196.25437062111482,359.4531461163078,278.01474747460594,272.4610718489403,405.184797548039,176.57659562200752,192.54931445626724,329.9596414890489,24.177066728150525,27.406346674438648,291.62984239535473,366.98046321668784,52.70424103464308,249.02806416154846,295.2896314199699,239.593766086156,268.50935852823756,364.255645919828,174.03237468416467,154.1612152562832,313.9797349026402,8.342129396844172,231.18080853349025,317.37159480933406,76.63612317215146,266.72739902855176,215.8804657071356,209.68069208533228,340.0062459381884,211.05842803313192,197.4674264519891,89.84705129140585,268.23945529982444,190.1166669710083
1,170.8575335247697,80.75730222036375,26.739162222106277,62.849721584072306,305.8984029547065,177.24534412551003,152.32945603598714,33.00839796266611,110.54111756752759,91.06558301094135,198.4177734970513,106.80355114744468,172.71428254032352,225.10385466010507,51.2650780922522,64.0036080054481,96.5401928800641,217.9272062746619,267.68050245511995,153.51931457332716,176.96510762222704,130.30660789291687,58.31573984790396,109.213896705138,51.114916694482844,308.41867968431455,231.0917628136856,237.01785033423835,217.6130094929082,265.86402070207646,145.42608260810078,332.61013986110686,230.36492199339446,216.08784170537663,266.12941478956344,141.6153516478024,130.37993831063372,200.5785943985016,21.470291161824772,32.32506243695762,233.35593751494716,265.9723153197039,44.022802272487816,157.8988663976641,212.537056275678,426.77189425081286,163.81944666611065,208.4306617602417,119.3740796669769,218.84396296196027,217.52183960892359,5.214076075081342,108.17215780319678,246.95626505511544,152.86433817291396,196.08852754289296,170.09917506808256,161.98767546295142,244.32164644956208,150.61936615436733,155.52802708238687,168.32421106686604,174.59866541749142,127.8124615390645
2,210.55420093909666,95.72115326365962,55.36191523281246,78.5142975715839,485.66762755422013,210.15771585258017,185.8198044174146,40.597649218564726,151.40082551947904,106.6234559978125,237.96368123296003,95.36010901718346,203.3392183400374,289.23751377748385,44.10418986352576,79.27010261732963,121.60181809032312,279.8089544431572,109.65346854179377,164.4520915816886,211.70164373286207,149.16619839534144,77.92495587432188,58.18166218695728,60.54507493595435,438.5808951836214,246.87227750160315,251.74709808877427,270.56023094316805,334.20281929065936,165.5988493534601,351.86577914910197,282.56847432842443,251.488224000702,372.80738950627324,157.8495452303726,148.98992070918194,267.7755164992751,25.839009626828332,25.889649547399365,284.19645336255144,316.1349582104142,51.7572311630251,186.52450965293565,244.1624528866319,231.80573273412105,238.70188405927064,311.47401216178827,155.085047602284,95.38675849467421,247.47736758684132,8.318168225306461,156.95533329898436,267.42341574586067,66.91002188979907,226.76132960018083,181.7438546413078,220.45389104367231,285.179965933049,201.03873881898554,124.50301123884721,85.81586697936676,217.42314575827777,134.55437504243218
3,239.66973346635794,108.69764850738869,40.8807303983963,196.88747086390606,417.91656711619186,216.08704149130423,200.96326765897956,127.75962635230388,145.65173932103716,112.65647870708615,270.8156171062413,77.77874091475495,188.06148111758355,269.58470675850316,38.68027154428694,200.01251152562455,118.91923172442083,312.1222205196219,40.346091717325564,146.3678989050739,249.55596786061062,140.37872583924397,79.41905133716962,51.583939963488916,202.92564649288252,300.1399101078096,275.1155564638953,340.69703708817394,264.1107008928897,298.0810005090692,183.25848581057292,221.8824983923779,250.79469538833058,238.64081434619519,338.5707701198617,159.64307222089298,121.10263965393226,320.7359617484372,23.195619622493655,17.724195765799507,280.91750783311386,261.4300788604801,47.790692271840484,208.6846832052985,205.58678229439582,120.07749496501361,223.0624778504026,284.43354621754986,119.24743629516215,104.5571713414603,280.4399679735776,11.299404536274789,166.99936173204287,293.3379915345991,44.89282031511355,230.00317160391893,206.24558350662346,183.44960200223383,246.1458918529157,187.01381213904472,218.25294298043042,56.088781517049405,211.0864198835859,163.55533510582626
4,204.24054502741862,106.99768528772844,38.98429581399912,84.55607257901598,439.47043277557503,242.79773311710457,220.85991710636168,49.23330735176621,203.23277754706243,116.52216048176204,283.03846273645456,100.37886954241553,190.61921584221915,292.5590135966377,50.81272257878922,91.06843370834012,150.0735611453657,326.29165243048516,215.74935544107726,154.78678915282745,285.5493601560601,136.60023913610164,91.72201121305677,96.81030924524698,59.898717134969985,474.86390384322857,306.56949387533933,188.97101283532064,223.79237050174174,293.34182747581553,226.2587829838056,437.16069210023255,252.52853085003994,235.70271603092175,362.4525829080325,154.87978043279963,157.70617460054063,307.6307372805002,29.214859297313385,28.82241432231221,232.77187605519669,280.2713041573567,56.30090863122992,256.26583173155143,213.4126477517559,423.6276935764418,222.0789762994635,292.64791292198106,130.07220592239028,181.8821854944263,425.19982966780316,15.27327821838012,134.16880229256174,326.6152137467471,140.36492780766886,273.3276640809273,229.40883505440254,251.22886944386417,247.64000256578723,256.51626946968497,153.8759117254402,128.68445326374655,297.7571946539969,179.7617280674168
5,243.97296388205004,107.45587972507285,96.27641307205239,242.56130944055255,532.195744586519,219.9311014300303,213.2863641506894,217.19384977523146,157.14455793953306,105.96379416703003,299.7699291837668,105.88157548282078,183.1879519732532,260.5168034551178,41.794787523756185,253.11643752786748,108.8215574166061,340.1546930207428,80.78488599694478,219.87068095901174,251.29006120439627,142.96962082462142,80.3540459952088,61.65402228392512,369.3748038307076,435.02407673798575,265.7681969456021,543.5649646886798,261.54639816940943,337.5143596979617,199.63333176204128,369.9611583904014,262.7181283763312,243.72197243440084,399.76034293611855,176.67371078537576,168.20079123803896,324.9076204874497,21.790083412343908,18.077692808309518,277.29710888078387,298.64116904794463,72.24324630621894,229.57935072707414,225.08821293785363,300.43568045295325,226.1373880849316,313.4453246494769,125.51803681299805,95.02725154036757,300.386827564143,9.778565102119643,119.69967469637331,283.8766372623598,88.08798411539088,262.5474447221187,208.1252940531044,244.84338151921017,258.6327021949386,226.93846288269268,170.62957172712655,75.9682099946766,241.09284112232842,182.74615316494027
6,177.75823611226474,80.05976658057918,36.10555762513019,129.54710739124678,299.7357548046539,155.33596100785562,160.39004978909117,112.38729204181622,118.5389325248559,86.50539383399118,217.55127666002696,99.29332025315938,145.0900288374786,200.5241159834745,47.09876128022099,136.8004487099826,97.45565468476794,235.67489503513087,300.52106889506604,127.50573831669634,203.89292387268532,109.64071424584198,60.16478482422739,112.25520406048456,179.92591964770443,377.78433510528174,226.07844385985035,277.65651756921307,188.0979662586496,236.28547807472378,144.60648305314263,414.25081549281083,188.57143724509243,182.4736941731878,289.122254803872,124.17257721390861,110.80357982105731,231.1678962564976,20.94789069097469,26.92319890757913,200.0861023340008,204.65247667852023,48.79591004779119,162.89583216343527,168.06525473169526,506.7023184882641,164.78627900896385,213.7810009831736,94.36935632763803,200.51902107009147,240.27234012322322,7.709972733572012,111.6965786712495,237.3450556793829,164.20478751054378,187.5400582585413,172.53167072410017,166.54631586675177,203.495066869462,158.08620732283543,115.56948010796984,175.37294592575526,179.04098861222766,132.620050366589
7,109.20356529311785,54.214304777722226,0.652535310700065,45.76821532516808,421.2740540727429,94.89294887684403,116.28728867980425,29.40061018905881,79.88297931223732,67.34406527436352,132.66493699313025,88.5190450213719,115.39492722510744,156.5475350993341,34.29330441833464,51.625391705994765,42.17632224207456,142.9755784102225,188.7560674861033,146.20046210207767,95.77813050263,77.8367717447027,40.093000282901556,84.12882740230934,45.05043066559021,419.1416368878644,158.84648832153948,208.84475503829285,156.5980723457829,204.21449637473293,66.95424800406025,382.0026483731089,170.28354419701054,129.4378612937113,303.46757668106727,74.15994448741002,109.54696225400313,144.65724087601774,11.940648034207374,10.806040947110143,166.29738500089042,249.54405827712839,28.459106511320854,101.85433546088352,151.28436253941942,382.508536695585,163.8044514191764,224.32806617614776,88.62119349449311,178.96427804483665,140.04584417980345,2.2847945398587837,116.80381985060136,161.221347176818,126.9394842326303,129.5083096243881,107.34898856098124,148.05090874794422,162.15547798538617,128.1241609024127,139.2552623270312,123.43224714576684,114.65162394074152,71.96338726739376
8,306.9928672822975,134.05482587913437,134.3365622472508,156.12310155399086,432.6580964270748,268.6007871719729,221.08419972739134,108.48854702925011,181.98477126192546,146.96732397433638,329.62671780998795,113.57096569554115,261.153661442469,347.11676291155436,57.75741215886183,164.54122406425432,170.8765790537592,347.77197018669847,57.13220771541154,194.48095197684583,267.9909574169733,201.75251562787054,101.07059234008494,57.69889355351202,192.80413835740782,288.5353811100577,341.0478511089251,405.61790240226924,328.78959547519594,389.097367937299,219.71743031396605,219.4930565530459,310.77560640427436,304.77814078147105,358.5598359103576,216.82568756369346,150.85059153376616,356.49242655640074,40.343538796028355,28.842315912890385,363.81282381839605,367.2215037480951,79.23103238246819,206.16602350368927,308.8450320056532,145.29888869831845,262.22820969442193,370.2540677200971,169.83512590643022,121.35609449467277,281.9773760532555,16.64616396239665,261.246862952808,365.14265551780863,47.42995972250932,267.34262908175305,246.1705601446629,153.50362564973983,365.748509037874,156.5317615431686,192.14673542667754,76.99822691370855,248.9541119484598,185.20575927275723
9,203.72156223569095,93.51092776794276,1.1211971675302452,65.29857425081852,472.24127033370496,188.23384315208793,167.6997634369038,28.996753974796015,130.13278796585078,99.58449470323909,232.56584542861194,87.14644967965123,190.57251699659398,265.11508341076825,38.62843383035,65.67137045711904,92.30929611822471,259.1458995935555,48.80784960481592,165.59486684553005,183.49630880139011,136.62130476680954,66.45593847186726,56.17613522507301,30.752834472093543,397.0671245065124,229.31426978380205,255.0432267900345,262.8590148550468,300.8219017318538,138.9833918406591,307.2128276688543,265.91561501209884,233.5388766480062,348.7792314528348,146.82191098728714,138.5436369982077,256.6280767824188,17.957342273812515,16.752996896854633,287.06373806388024,321.95643132454967,44.03464884057657,185.49158435898036,232.18112331213345,173.20834218813906,217.1708884185188,291.83644896484986,137.4971742007281,65.8722525936379,228.5589323650839,2.687850382848219,130.03245626510895,257.7739900068514,61.939540121126406,196.67429372355957,162.7122297951622,186.58969988506033,263.6459411155823,177.8741643622464,90.65730307625996,63.00892040823715,182.39531260054773,144.54924954153654
