,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Feature_101,Feature_102,Feature_103,Feature_104,Feature_105,Feature_106,Feature_107,Feature_108,Feature_109,Feature_110,Feature_111,Feature_112,Feature_113,Feature_114,Feature_115,Feature_116,Feature_117,Feature_118,Feature_119,Feature_120,Feature_121,Feature_122,Feature_123,Feature_124,Feature_125,Feature_126,Feature_127,Feature_128
0,441.2523866717339,883.682964970821,548.572775884126,1208.5596342318631,510.78274749384985,714.259330828879,936.1785556587291,793.2949096441151,883.5057679982624,980.4578498983383,618.430577874995,621.4260135719742,771.6120277181174,626.3777576364703,646.8587799651579,1079.73921611119,698.3789468132472,871.7472742545991,871.9274977609252,621.5908067613101,660.6131645975938,742.5581659532346,545.5662465099509,782.4522118080012,840.2261963534122,911.9666301197589,770.6652123070378,779.6416109888087,669.4460182695534,449.31043314254816,864.5500486284355,827.8180924381144,243.9120616798927,1285.788152004594,658.6591972492641,1167.980041666796,830.0519210065529,760.7635196807455,506.5050883742763,828.0089589685132,747.6317458889204,572.3253958900783,671.0361295108937,601.0841652574545,729.8991298621563,735.9720772679501,763.8759187767124,1081.8086401938074,468.7966840352299,909.5451185614776,511.0583242573791,953.4459614407662,664.5252967376473,715.7994992549754,655.2075567563982,721.3851292990284,1279.2234933463099,120.28510689644158,925.2441114819214,740.2030535949958,792.7492660593799,854.7943937433756,1074.4599010672455,684.7587580056793,687.6789175433834,631.536390509263,1157.5070237568746,961.8814100109724,680.2120515476673,707.7900827367481,715.9485285409859,519.5747609996362,642.4703232188315,525.1029460246747,702.246087077164,575.9972218718192,190.137749492176,842.6000638934108,399.76562928320374,1003.6869488942951,677.0005886235027,739.609791131088,535.8272546535715,657.8118561109408,772.840919139953,1455.8870120218603,585.346021654751,813.4776904020703,525.4855006960898,746.3445897162138,630.8013129170533,705.0445010428157,738.8955901288593,754.7553911536577,1188.069046813387,610.076249113404,708.680299597468,395.4890400340138,565.6803793268715,735.0085584017894,957.8574932054123,798.3492542292339,499.4195895448622,1095.0174266328802,981.1374518562836,882.274340853134,836.8116236529761,540.3063213834935,666.9663322545468,678.5147748264382,697.6193128001416,1014.4948737951337,342.6882359577296,683.9134490244722,635.190262538337,464.56399032511877,1006.141608162587,1261.0421246972408,444.56780090550564,717.7306606523889,812.3795489466016,651.9940681669651,702.4004836090949,474.6070351489385,280.73704299445484,868.8244335919726,1377.858250083821,1066.5084216209718
1,370.85603511853293,1011.979940691761,469.6938794995353,842.5511520145285,371.1437370994905,772.7364881865886,932.8441649964901,578.7644685718233,741.270969682166,630.4241923591492,495.690991166299,390.84920938834574,924.4350067902718,483.84701100312503,492.41348143914536,963.6916622858323,496.28592340956476,696.1056692374283,584.0416267901398,392.96367488438943,625.6721150724595,506.0490002595652,545.5362309814501,530.9306396946888,970.7701824601866,533.1237174100896,704.848475121629,666.243429583705,562.0374490074389,327.92979523169845,863.3654045132773,663.4601796910256,343.7958463867851,1385.6485959946872,510.03926625985184,778.1304922742889,724.0167624954086,619.983798582981,508.76508263266913,917.7830343641865,567.0763758284833,394.3613919754501,588.6611220310007,512.8491117095335,656.3066552994521,568.8583501886936,489.04198543416476,685.9367701115088,463.57570374085975,579.9006054005541,330.33558648650023,709.856829845111,684.410159920343,480.1956224739115,432.0562281590321,658.645413822469,1119.74129697538,203.3360822096131,619.2491986517326,548.1883615975964,854.4942084729488,688.2299190906164,830.8534996697654,361.1996809395723,509.83263288947205,484.1946747219867,712.2091499822138,780.6721854338526,701.5910281406342,674.6197594387891,504.40232613974484,393.2984538439532,558.3116699307417,538.1016276428551,627.051549016655,439.00915677611994,312.7877463691562,692.3604604840896,443.6474359244501,611.0451061964233,467.0189462627601,592.1671133228728,421.41231789734627,370.6920085320943,765.8279272035969,1383.891791615463,561.6543482539785,693.9046457880789,339.1874799573639,772.7529676989975,675.211139573507,672.9778605970533,700.4842906819282,733.8179289866614,988.5416924765348,653.9190211885905,456.32024573300083,331.56442555808775,423.8641666506004,639.7946190912612,896.1471913141302,685.4170372159091,460.9775587943206,745.2124000961492,927.8347687216026,559.2809370656862,655.4708005079239,546.4756570806879,555.8639308080319,547.1031030601076,639.454665982375,960.9551264922743,291.10811937436125,726.6533440191757,389.78827795417345,383.5078279991412,883.3166396257748,1020.3829355898614,360.7519809884552,786.7641389998523,683.4181540174094,502.3683468843569,446.14669216986664,504.82450755505727,264.4577410023287,573.9366750565752,840.715897365213,792.8198118004833
2,389.1591913626342,810.4792990467826,506.94222064395143,1163.8083570170077,361.657381845347,726.4318117900206,871.1311895774177,682.3261641756883,801.7732237647577,650.8844460603093,655.8031292953292,495.269482131241,788.96579146532,545.9721866014228,640.9177700885791,1039.89454274614,601.0864867594919,655.6116075984964,657.5678620753906,496.23348812342596,592.8287039766116,629.6200453204376,571.4585514989636,576.8035059543823,797.1336681866092,677.5246678034026,577.5252696629082,674.1882309824881,640.955955307318,285.3881968507661,774.4805579043423,682.2941068975215,226.7031457303914,1254.561270033901,541.4376951203836,821.0840426787502,701.9581166003136,691.2618918307185,409.419083299788,582.5191033344788,500.59433039600435,540.1061285757535,648.3746538727196,435.27301608863553,581.810351977629,580.8404316129868,537.8507788352986,924.2162803657835,434.11062655969295,718.7648581517602,297.43659058031784,824.3213289102093,463.09317028769453,503.23487033112673,568.3457370804665,562.535868232644,951.1287689046765,126.93802474440243,744.5204747728746,598.3194294129014,803.0174591415046,881.8992140178003,816.8186827040947,463.59355808309306,585.5781995752483,431.1249527835242,806.8131555380352,673.6234904370237,580.0044062294078,564.3939897488578,578.3124842699485,394.44256770823426,511.93919108156877,481.4013279973866,612.5512566629837,499.6656079696277,223.14279900380035,678.0578422317438,294.7983761030974,714.4621703170131,536.7774961143084,725.8478151256681,470.0324390498983,544.4124824692822,649.1003755457693,1085.4206166795452,483.636712814962,777.6401308472804,491.2745051125882,669.1367295684136,425.459826248281,507.8433242698442,709.3347604830418,647.8836010736746,976.0291416939556,508.45181535949746,616.5630025849439,384.5654945583529,545.6776889656018,714.4056446364293,1005.3091736393654,860.73519326365,425.2935841575296,1019.9763470771923,840.513691620666,734.9713491210641,741.9810738203932,474.9209345908615,622.3241777550212,625.1650722296748,719.3976946892924,833.5434077563868,316.44313121991166,668.9534401818235,513.9797884921261,349.8190892055148,802.8916356782981,1130.2069772376412,495.4457673523981,596.5956410892524,738.9910749993887,673.4403616394839,541.2335042157612,432.3494343590908,314.5898813086758,799.4527179432541,1227.0056458659005,1040.5041088154258
3,446.93973669944165,660.6295494375597,659.057831313852,1270.3182485993816,475.2978035719906,799.9186760591538,890.1911432522203,925.9426287995531,962.8918864396472,923.5477730708608,978.7710832704065,812.7409924329867,699.9425592555725,688.4284077656074,823.7409700555597,810.5387600548188,904.7385105460112,815.3260714890954,953.8039443563541,801.3262492862519,623.5204383801791,780.0478660351318,507.2969483361045,813.0155100819812,724.5153169828365,1023.8276677244529,709.7766110721226,1089.4160527878619,821.5068860608441,695.0774791397463,590.5809283475243,828.6862100854822,248.0406317268409,972.8440639748782,796.4708758556128,1114.0624818386652,521.0483637866706,859.34388382864,741.085445617103,758.1580411360715,766.0655182227877,812.4618261408023,658.3489214906714,641.8904597259669,707.8930800349184,950.7716157824937,807.4247953337896,976.8901206184989,588.3688402172058,843.2076761619766,993.8872133810703,1072.8825155450463,652.6942123975596,620.2491510935223,778.5148750901271,676.7318678887016,1018.7943927274922,187.0327570587736,744.2049296268544,810.6757654019948,727.8321635222806,932.8587854160614,812.1322267487374,973.0057336748273,916.9867423675805,1045.1118200040307,1208.0979034283191,885.6114519527509,641.732088464716,747.6384133894868,631.2580809461551,546.5650988401784,492.59129942856276,622.9353380877836,791.7649546417352,614.1122903158816,314.5177924443375,713.447067483725,208.5747459100053,942.4342300497306,775.9378850805265,902.3072729884404,537.5480583568125,810.0156744240454,646.6636521970051,935.5915785374019,503.23325341589407,894.8357616858405,872.4449069379713,745.849899367588,570.9295204322044,603.3941176710041,863.7609337313191,784.8872192629783,1022.0041279950207,588.5047666371497,850.9289621668428,522.5261182827564,748.9947485050549,765.841195401588,1454.749686807575,698.6525821724298,585.6483093361211,1180.1698436260453,739.0014408120489,997.5993235604517,671.6393376776315,527.7844734539866,785.7698333857159,870.036414986649,794.0271449639628,749.9308407782637,258.59081845056477,673.4251779702793,878.5126363221832,571.0728664342173,871.2818132007224,1189.8897558445121,841.3900936314718,730.4361957640014,629.684450843751,820.560015811803,823.9553570307675,396.9177246994564,461.5824877181474,1377.8239293574068,1249.18118193631,1210.808726247004
4,395.78829799004694,749.7329031291756,384.644902072478,870.2375248703577,284.2044480483324,599.3765305625083,774.1040059463733,460.9170034974894,555.0554968173305,727.3545775335768,518.0479168238121,422.41279791474585,737.770424194427,431.55031815696157,524.4669852453909,1000.7200545305825,466.54535083775613,667.731890851588,443.06225284960254,754.3851667925026,534.5794182811815,590.3402755593365,420.33482811140794,591.4331347169634,813.0233698421858,489.4793121183347,1143.2276495023227,1002.8458686723512,600.7643087880633,302.3265039612479,680.376519589264,494.40789488226795,361.6896349386708,1061.2436865419843,444.2211160790812,677.8494233766487,616.1465754544746,652.5302999354237,458.0902596085643,714.4142493467945,368.95208925934037,416.8773935571191,931.9083995943413,542.4111191860851,786.9306691467796,469.4107563666949,951.2812573944874,1035.9118143495261,446.3936771745211,659.6284666861843,318.1933875744909,584.6664550139252,519.1088984717989,551.7134367462643,797.7848434690752,796.2578317681791,1056.331039746401,137.66561334239026,786.6900924699468,553.3279271859561,785.191298437465,573.3552234929023,671.8940841685837,403.7316421165375,584.0049441200489,404.6994079727065,569.8344773693582,531.4928862653503,1335.5975434420661,797.369230880688,471.8473439436234,421.1100969695144,426.23753749247265,513.0763626482069,470.3039504776632,427.602797104915,187.0827666149949,646.9615512568291,483.8216102507992,783.952120650804,741.2552491935452,993.6579401978969,536.9790479950054,580.3212466994547,746.9568417719144,1221.7556801328778,578.3729380727523,526.6391543051064,366.3265818623009,568.1989232599205,371.83180757422247,505.8568920702057,532.6655610554222,685.8336325310024,733.7715373011583,634.0984625638946,567.997021138692,406.94787649620247,434.21030560078634,554.0610297067374,1027.1735712255306,795.3035220607816,545.8175071815946,770.653589063425,771.6504420963361,619.6502498431116,586.8515287005112,499.2851330536459,575.354674675084,379.46476739022756,706.4340402563715,925.1843691999227,277.5258426458671,622.7918732618796,455.53476181915755,400.73402845757346,678.0973990511551,1054.7390105971635,397.0759534424162,792.4043817649207,739.2523572779302,467.4291238780172,765.7477642784013,401.2293857093987,280.8266238613376,938.4754497420299,886.8917581880937,761.4350650205404
5,256.3896748157178,716.8337295003054,635.1221916864935,1016.6962872271504,443.21394628153007,685.706084641384,725.9135488725062,767.2731706193655,593.4375078625998,918.0384955117329,956.8853021316959,495.1386856070455,664.6106021105932,505.8343916689673,641.2894484211107,830.6088591605152,823.0483039176839,826.8786668693951,842.9867194269998,620.593610918598,540.5175117421434,785.9035887917855,531.881741827324,663.2947855561264,730.3620921029931,837.1147656362501,756.5512949618918,953.8215738218131,603.3978712794677,442.5063046960404,828.3485283545937,708.814891324084,399.42669515274883,1464.5196309896087,515.6942356985626,854.4331387552876,738.008263506554,783.084571171189,548.4528321562972,804.9312705123591,592.4531990568879,653.252191888196,713.7759983458541,508.5311699823785,741.4307293014314,769.323079572574,945.1492289148017,984.9282830572026,499.104744221757,851.5545612689878,694.1756271833319,876.7722321740509,621.0380636536413,606.498509734389,716.3218300468457,677.0829223257427,1260.885198675704,177.25957082996985,790.0947737268832,707.7786053983614,802.3807818341643,728.027904280713,957.0967886638401,613.2845951122226,705.7669802182807,590.8847303223763,755.8561587947524,852.9055085376548,654.9485818186972,843.619225145127,599.4386668048992,560.4340665378897,556.6901175166112,628.1701993936553,717.8002461657906,553.8543485860392,400.4199595970985,757.5408015680682,229.7532583876298,873.0791245899175,602.2652543030318,933.3072670108794,460.7829639285112,680.8478577610886,826.510806315933,1657.5071066431947,513.3335081889967,796.7211889890633,638.4507624960208,854.0009672545019,403.4811127071246,738.797214001165,568.8363795365752,754.246384009835,1009.9975141807518,712.7729720875631,592.2862350073646,519.5456738528511,801.5439088070223,807.1524916750594,1680.0403248675752,724.7421446696458,433.8606634590251,1080.0930140054904,917.6490588699133,837.2054138651492,765.1267200406539,535.8557373476863,578.3114538863558,609.7189120234615,683.6159219540256,1034.3483965535845,284.97923044012066,699.6661955855525,686.8819236136568,465.7651335581872,767.4485453890655,972.6095713207527,716.3114741913912,700.2351149888284,695.951740371872,734.8357445864158,686.240893726311,429.22381451582265,540.0359310338921,1293.0169346914693,1184.2068675410944,781.0139303183068
6,425.58124585569755,632.1553454224047,493.25402438483985,795.6165938387282,375.5266725654459,578.8191131790434,741.5910107509535,508.07970268921713,517.2594896750198,817.8436140175977,733.8572347218488,397.16742253182787,583.5397102314948,364.3829802488321,519.4445358991903,699.1500612836371,593.4349320290888,670.3311550457327,516.119663043756,463.6779577995144,642.9764002242075,621.2960692277403,319.0591149102536,507.7186180479451,587.9562201336529,590.9840892645194,706.4650929076944,845.4796786546243,433.95868198458965,537.0059968488557,563.9122375426314,576.4534824958647,409.5308803162122,908.6701840161437,504.39071597177167,716.2398229072852,515.9112631229254,553.5796344192474,600.1740454748448,642.5556258166581,431.6827050075118,453.8016119271976,593.5219782883214,497.9899671009732,574.7738724562923,612.4876999163038,698.9384330238275,866.3213315951311,574.0764107879961,716.7801509696378,714.1471001229512,579.6310122976217,490.581550833533,412.2016178902744,459.51842952415143,616.391544314582,1009.3037862953948,217.0115586415231,603.186239311359,493.70755717537423,612.5612814879952,508.76647898990933,777.8575444097042,523.7947235376679,550.1459039685494,499.44403422484476,706.6913108527259,567.9896336909657,570.387941945313,609.0940730422308,515.8924722170677,459.06363921944194,366.05351140997925,643.6136555111323,653.1766203558436,383.57730546150344,316.11794296118734,879.2658900746375,496.4402066363827,775.1409991759294,519.5506143664687,708.8617790019754,486.1615338296264,467.0146300408878,630.2032040919979,1104.1296329342006,638.9220833288313,514.2884129886577,455.0741468350508,629.6702253179716,623.4607652106027,580.0071003610938,520.5598351023974,722.8394512449767,850.9996755087224,535.1452749274417,468.07200531592486,460.0936030081701,436.2704622206013,529.3308734218764,1109.5543377118424,641.0439855004867,595.4260894885279,694.203292382253,634.2551882004482,599.6582446320647,500.02372425800166,453.8111205111987,420.0364027355709,502.3591929726651,490.4198899064275,818.8102435947058,269.4444995285329,558.1738251832423,540.041725937809,733.6793427377127,592.9237650293292,1021.5636553966652,569.4875988997043,626.4830430605346,694.3563277696844,531.8958944951069,564.128687767654,347.6250228694596,468.59073425601775,933.5827892425827,1046.6756301566559,648.2962025326555
7,205.60963618188228,571.2835005086926,262.4559321114787,687.5372770685146,296.165156114145,392.048589015543,626.5961844315236,321.67670990445475,575.3296293313156,269.92454304116785,265.7703592955632,309.9801929924353,545.8148228568273,340.95595950081713,274.4264326899724,743.7475658356457,283.4404587302379,354.70905098446116,281.6291772931643,222.49345321907833,439.60300460728735,303.60062657862613,320.20671436991904,502.1809724242087,629.8161937915932,352.7815624622101,344.95190414385354,383.7243294175338,397.69036735896077,151.85777584844115,787.5269430530561,326.7827605350999,313.58612041662457,1275.6134136582561,284.1652147003478,498.3879286580888,538.6841927069074,462.4946195240146,397.26834110758045,411.5566164639338,403.32566352826393,244.53650441681364,220.30759500262573,479.99495006161976,408.27121535432775,543.2818827463185,191.71526495991193,498.5684192864539,227.02247529760118,216.57315649838102,160.98052191590764,477.48468773159465,337.20564617879927,306.48572254772535,220.53341236518565,288.79876026692307,844.187748129655,101.99189287341565,457.1264297466359,257.1012012925487,629.1844427157599,616.1017290316852,431.1061171581243,292.31611391417266,376.0342268528697,267.7019677279154,463.50306130546664,506.51816566731173,269.6393391906631,297.1665602745121,391.8959890591374,219.09000375335884,421.351046532488,264.0552046185495,271.1790823820131,293.1785549410434,173.6800928355763,541.6873145471317,377.0670214377817,335.92310291499854,307.9400923592221,286.2914216258718,312.9092837898104,270.2359573797172,609.894748208146,1484.776343247647,301.89585892675274,411.6125548854365,211.19964461493174,404.1662847354827,339.4719046242733,394.2845018403782,471.88094922141136,353.48511013859525,697.9966430037992,339.52077981394086,276.7409264845524,197.98781431031864,260.5207168727104,421.15307512905747,660.224773838465,429.7622857819376,257.9175483266627,646.7331566068452,727.0882633991552,329.98622306946885,486.03310486665515,367.05677443550877,353.20745183002686,244.5944110457807,495.25309277030226,787.0938888160392,187.42629238112605,354.9495885513194,256.3628477697003,205.06461624023777,718.9126798711995,650.3210331848181,340.1149039733976,400.1824406105572,557.9559541891327,297.35173184580185,316.6300721861668,261.02554563493874,125.6312647412844,366.39404987997705,833.5803257179502,797.0429782076702
8,488.29937347556415,946.0788041209416,876.1789802629987,1643.5155381834713,657.5665399626124,999.7217008950856,878.2157075543996,986.895694098587,1005.4811153689841,1242.6342720397136,984.8551919791972,787.5171457647393,1000.2386838944219,813.2910743789198,921.9374885497199,1062.85463649479,1050.977142307778,938.7756052792103,1056.8803929099554,816.7669342087379,678.5056827194373,961.997849257285,625.2948697350463,972.506217309886,1123.7494203024055,1165.241986389292,819.5378370114848,900.8371715344282,972.7152996914604,600.4356247005617,780.3493075630591,1047.6549116523624,260.9532931877759,1218.4468519038414,893.4365742311514,1301.382806755986,729.7911563782343,1011.5663131722323,1087.6319082738453,871.3514464664063,1079.7173279961326,902.4387132349806,878.6857141467019,725.0527948814616,838.9226112307082,1338.7210605069693,904.7262783948745,1177.875798759987,644.7652942865183,1109.0927385726657,790.7859097903516,1231.584492569668,681.5156122776781,791.228726609187,931.3774773424029,873.9284391186185,1098.4122103312743,259.26999172043196,1023.3738326843804,969.0094601563865,917.3452840157231,941.9795993396671,1288.0649949131382,964.5015143997155,871.8570095645829,906.0822509830095,1335.7003531009477,997.8689773023458,816.0937917005206,961.9232495319355,703.2049889878731,699.6247811691705,582.8640408192834,693.3475002848768,940.1543382160145,808.6707239439255,298.7160333593686,867.8092619364708,336.1153083721423,1060.7316951913238,830.6891358989672,1022.3768682268952,874.6865157684183,846.8008481004177,763.428758889878,889.1914470936056,877.4028356997975,1009.1416843535662,763.3160398039531,980.2419022316216,628.0218394770599,805.7449630912505,969.2210759887415,967.8299282272833,1384.9790915448568,788.9652629522426,921.394588202214,797.0892739026474,763.0831507539589,1003.6785133953674,1609.5570846969667,914.879134831462,798.1450203448105,1277.9285894065356,1040.9488961400964,1093.1991379863928,803.8480376946679,710.4869362586303,904.8271226343327,996.6208737559311,898.1508172092102,934.7232688928779,423.9081639118503,1043.797112849327,827.9238585843984,924.8155698355586,916.4115529054527,1323.747276533368,949.5937238080722,837.5274005154209,765.3680198933891,945.093174293217,820.3409314821926,488.6952030333641,626.6402946331544,1059.556169442974,1485.9721815153152,1157.2487939621667
9,207.42992241226483,835.3049811463073,597.0075304408736,1142.464875631804,416.0895353262765,773.7515118040473,953.8556153648955,698.0896015953385,1083.769770847157,724.0625447057864,630.4440166291737,395.1313105817786,798.3488526278599,477.8653345438197,618.8173655816571,923.6724764755365,562.0494439999429,730.3568235158534,703.2396898099461,491.31642554093776,520.9945584462613,589.6305824736025,575.4576614488496,528.6585132100922,904.1917342267367,646.1362071956598,570.5374934483456,609.5829826386721,774.4277942402523,148.89171761725373,974.3283891924973,708.5690307916451,174.32158473232604,1586.9506492892247,534.3491565780424,996.0176875105235,707.6773270214527,795.2569748325067,339.04828551508695,829.5698426790022,624.0851372231834,630.8765095773704,497.8078105047106,445.19076929256624,593.722191807116,683.9549127560994,459.8762554715606,753.9298291509941,207.54406798241112,729.6711693357443,139.8209063830024,972.1765176547846,625.6101990972145,502.89130539729376,539.644562350712,539.5577884106419,1004.4349912947131,93.70846133404358,689.8893352080655,597.7736043079356,734.8827770646658,962.9706709910594,808.8097315499416,373.0545886754225,648.9728819371363,463.6639721357367,988.9791685776888,810.746069558277,490.0863373671363,558.7635174079709,565.1162576171033,380.3253067880786,647.4412259540344,420.8205641235997,550.9973340281349,538.987172699697,219.48105966923683,680.9030376674256,275.21571683749056,644.9223300665302,487.4627730658195,597.261921230818,318.110111481017,525.2671596251892,716.9801277902079,1472.8413785984333,227.8533833506236,904.1297646438586,508.63390038865947,665.348607524821,589.5955371843892,639.230778476889,940.8271803015332,568.0121782220891,1172.107310017714,551.9297700051719,623.0663933641307,242.54972440157906,574.6482658563518,712.3961070922693,1216.0977196470942,631.7147139175444,190.96246228390572,1104.2550124250483,882.7031065852923,755.0907446971491,832.9619061638555,486.9676903635658,690.5941844670565,651.1430150408089,821.4359095691349,885.4447077509304,304.82333450368264,668.2829534688725,500.52804403874364,131.7168072669363,1128.4163685984183,1087.7099701699858,445.5033073581645,687.105630922416,685.4594283992693,692.4059354089655,481.9375702485693,376.4590307690654,189.54213289677918,844.9512472973379,1164.7831035850368,1314.2561081787355
