,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64
0,228.6478081851251,102.33416304268883,41.26587128581676,145.29854406749536,568.7424300912344,238.13836874670002,244.8402366392117,73.64834333902388,273.3968702617404,115.37111387265134,303.1220173136444,138.1362430794856,223.77975967517278,381.48024250832606,53.28041806391235,149.18254553408784,172.96625636555498,338.60251297799243,118.64906344189465,265.4130337928794,264.1179312007241,178.860643216475,111.62132983060903,78.53122081780029,92.05888398195384,466.88011498186387,315.7339056344502,338.3747530273403,332.4014021026052,444.73295929512074,201.36957101322966,359.2640760359704,293.90128317589387,286.63684712398685,394.43732946795984,181.31248191005736,212.2269476907026,326.71053005220404,36.27241407386557,33.04136034339935,291.36583599823905,363.29947423858755,52.331658664746996,254.3712495873858,311.226372780298,239.56934110674078,258.221393184979,363.8319282876556,209.57063600320456,151.0376193099402,331.6966277718803,21.862966592027913,227.44372148771504,319.0128426895991,71.63291723646057,271.4422252057383,221.68521521177507,216.6662767626189,358.15018454203124,210.94957977045277,195.00624815006583,88.62662819463539,279.5638258737567,205.6903708830868
1,168.86584621366595,76.49427859876454,54.63037321772042,62.780377169308025,305.8984029547065,177.52488175576514,156.43540345707405,36.316951395484395,148.3717231867196,89.22365977974863,197.65889063837474,105.71814264098964,170.90314268058614,223.45982827442143,51.135514421225714,63.88434493063646,133.34779759176755,223.19136530512333,267.14001751261384,157.8494722864216,187.26795322375222,135.98932197847677,74.22676572812635,109.88273325300392,44.5192829472806,308.41867968431455,241.58962085410866,237.01785033423835,217.96561754137176,288.8486250232886,156.39915329959223,332.51657199223536,241.10734617560183,224.2224565487008,254.29379020339036,146.392965467351,150.5031293640465,194.7281643981425,38.26144331084618,32.16067913674631,232.33684424697043,259.08514398604916,41.49083363259134,159.58132244912466,223.29522622384744,424.293701239687,154.90260140074093,208.38389647159747,149.62158142424664,219.09667281010894,228.73300515885813,18.987214381105378,108.17215780319678,247.63898459186254,153.6667390600405,201.52664912352378,175.87593934367987,177.2121819641736,255.7426654852622,150.57307274168852,155.10281229416563,168.04526790615446,186.32791871673666,150.30471339313695
2,208.48584291513123,92.01760807262873,61.157168794268806,76.90230728818754,485.66762755422013,210.96403871119412,191.61664183160937,40.43466631472545,179.9173477353187,105.50784050173343,236.90983852624836,95.18116917396296,202.95332068708342,290.1188223660207,45.04065025241197,77.31174956564762,150.62812390845173,293.7930466986194,102.3887424940832,166.2670394493357,219.79254112082398,154.1931973958489,91.92207802524608,58.67089863804349,57.80374289486434,438.5808951836214,255.44934802554184,251.74709808877427,277.38186055081644,350.4575352456493,167.9743841850137,351.1907906530273,303.07460955933766,265.09737035768535,368.1219350304842,161.4068912142426,156.6151011994719,267.04617387929414,36.835278550534,29.102260521989574,286.5967505109033,312.02893292891525,51.5388080861286,189.87484561192554,253.1049251036238,231.71196340291138,233.04194976318905,311.40862609358703,174.25115211788287,90.43334765426955,256.9381310162217,19.314308977553665,156.95533329898436,267.7978041380867,80.24586341854456,229.36662133247307,185.10374195900351,233.16036927748607,294.7749294658985,201.09981379199453,118.76454360448463,84.71657429544621,222.68745919123205,140.05122429717363
3,235.88603667103902,102.35159560010553,55.60100331812433,194.70289195628712,417.91656711619186,211.2126888524133,195.53239364943752,125.98578648842799,163.80900921934122,108.87941338589519,267.36432789420917,84.16313625881905,179.43704413883728,261.8413669926749,42.073147517435665,197.66944438449033,149.26784894845343,315.28050860609414,72.78558677963079,145.8766261673092,249.18071017999625,137.52012771284527,86.16845273328092,65.2808849204982,202.92564649288252,300.1399101078096,275.52574934574847,340.69703708817394,257.2731131072988,302.05789354455004,181.64905511483434,220.4472536679728,258.8360344837823,242.37022214994593,329.5096173205479,159.66846596022052,120.58983119913788,314.61294100176235,36.68082271616853,30.02387791950798,277.61911245595047,253.31669172950956,47.65612774992309,207.25103698973126,204.5241015441538,121.05733424665671,213.20405276283785,284.03391777359724,126.24191751363928,99.70023923970614,281.63235018362775,28.03032897759415,165.08987489568216,289.3474867760005,50.2221446025014,228.70206569008644,202.67652689009424,184.11289691377914,243.54839586173375,186.31702927717538,214.4046106286762,73.30540375379418,208.85572573044354,165.81585468957704
4,202.6140533918177,105.25882491364881,64.9650645865231,83.5784848178528,439.47043277557503,243.40673545095007,227.95803372330352,51.04401787454655,229.39003999623125,115.90069387547035,284.33018123878446,98.72659430873803,188.36120363894418,292.4202015775999,48.159556891657886,90.66029849799129,165.2325328844182,339.6074752421543,213.686988866876,157.26222212714904,293.73268160655846,140.59783337898355,96.2126170181887,90.71685528728558,65.14538867770213,474.86390384322857,315.29204327317177,188.56380059468358,226.06199860901881,316.5554265304539,230.09239409126627,436.128099453493,265.3066534599245,244.86160052340853,352.8878592580267,158.65130951644213,165.52908700941603,307.1071895961171,38.814588289309704,29.14784288262305,233.4085268536637,274.72686611057765,56.43320705187246,262.45176390550586,219.41086243290843,421.29336058059005,214.717194629258,292.34163405622235,141.7406517301475,176.5127012486186,464.43050691258856,30.797089492249157,133.57522406618713,328.2239721734319,131.44858842075476,276.8366914052655,233.67324046902527,271.77880507546246,254.95416225122244,257.0993141413382,149.4222048881304,126.38631040947212,316.0148649768942,194.01735208750287
5,241.75412772047787,102.72173478106404,90.05022052517486,242.18894249327786,532.195744586519,221.7415587357507,217.22553989943407,207.9986199591168,205.97205918811153,102.10915155621855,299.2599522252398,112.62335779729055,179.40593988798116,257.62749084038836,45.07393824533161,252.74787969146325,151.1351020973134,353.7558323834746,61.16893777490935,222.72128998281312,261.303878257952,146.27856362852467,99.05559573113368,61.43774552272718,369.36731282485914,435.02407673798575,271.24060618439853,543.5649646886798,262.10273532726063,349.773265124372,204.22720219504842,369.8419406179492,273.89501666333814,252.13640883905305,394.4656777576421,181.02929229858404,185.48941678474492,322.29674331398286,38.346925593577495,28.757502174940836,276.11908373666245,292.3311772554382,71.88238311323273,233.36083395431513,230.50185595181466,277.6863484009423,217.22717611433842,313.4453246494769,153.46597029174396,92.42360476427983,310.24405722319534,30.366158394398354,119.69967469637331,282.5809313155708,71.3166886730565,265.8204897080383,211.06980785625854,268.5873840278604,263.51671229883044,226.8534353590951,168.22121810422587,75.9393354748697,245.6799540184475,211.63183533049246
6,175.5201271541115,77.04191614998255,40.371048666667924,128.86381082172568,299.7357548046539,152.2082061887074,162.86510554018446,103.32732736846836,136.58045664347253,84.23268495518552,216.77869791355232,90.29627397576243,140.18595424151997,196.89088733852367,42.50719672176422,136.3012975830128,122.50077179399086,242.3280406054702,274.3582635491442,128.81908484613456,211.95955522134892,111.57939527275802,65.3780135952101,101.51083995168841,173.88289459026734,377.78433510528174,232.23917832060505,277.65651756921307,185.97271449889772,261.10887942952263,147.5283882919721,413.6361955370257,196.03347790457303,188.97886063981954,277.9942579495178,126.31272483381193,117.19709507611284,225.30493823560067,32.577325853489256,24.390811168779326,199.0692276599133,197.41776287976342,44.070902359682904,163.87095720380475,171.87818554474265,485.30748094960865,154.9648948552051,213.36016885486046,108.07013472259993,200.2374134106106,256.41502667514555,19.295144008548153,111.66693948259518,236.70091497944972,147.57138194570203,189.99116395901066,175.43220741327053,181.85650847764182,208.319230349493,157.87809440302212,115.50657818811553,162.90772048460855,188.80800410193348,143.14992426578377
7,107.4024209661843,51.409220151420215,5.6809975343970995,45.76821532516808,421.2740540727429,92.27129027186572,118.99520785878448,35.02955095873677,177.1847888133503,66.80963349445398,132.28734899517713,87.5891830118545,111.5722480663832,153.37912401404873,33.1155459700051,51.617565290413665,118.25271489010498,146.1918105243973,179.39779361812202,149.95974666657037,100.19514945935437,78.46154471052158,95.42702802479785,82.80005765102479,37.6957820646549,419.1416368878644,160.9935059227174,208.84475503829285,156.72385700763326,236.61761504814035,68.69848571763072,382.0026483731089,179.41127217951575,132.72693810194113,298.10548715808346,75.93117535392929,144.1525835565577,138.8485208008125,38.91197095109421,13.382844609999403,165.68381779570691,248.3854143849911,28.725802021977362,102.85147310205917,155.89376789176524,382.0947615065086,162.97280407989646,224.32806617614776,139.9552864410285,178.96427804483665,152.63022544672228,10.9542499514037,116.80381985060136,160.8437709550384,123.21880337605674,132.41578076333,109.05573668730759,167.76830776204264,166.27190619533388,128.0687249590137,139.2552623270312,120.83133952018092,126.15448518303064,98.52034835881615
8,304.4271154495085,129.49057561442208,169.51800639603138,155.59787734501597,432.6580964270748,265.9345425955429,217.5236821821074,105.9973174254557,188.6081234429881,145.94739518140858,327.08026768628923,117.91715414962394,262.86874243555565,346.5450973112095,60.18700135052813,164.05043972387472,184.5469842256901,350.54537108685895,56.60289153156594,195.27753072320678,267.5442388715469,209.9827101995117,100.74462133332133,60.36734920389949,190.16794202255483,288.5353811100577,349.46890621585004,405.5772200388051,327.6776198087733,399.57123068288644,219.4605641109986,217.71439565075107,323.09060014178544,314.60555574532134,344.7547442771166,220.41322269204073,149.85641454332907,350.2456671384927,53.859939807122,35.19424369870216,365.66561476136377,364.43188423169636,78.42644593721683,202.53394668366664,318.9822488500014,129.25014400055724,251.89564663660005,369.8364469190916,179.28097117556777,111.3380774422976,281.8913527379403,29.2082582577707,253.11081068319092,365.78035461774493,52.52207127298149,266.5715903616372,245.13884281404015,152.81333614182378,377.84873712344717,155.5327191892256,187.45978709958985,73.73412132198675,247.71395992420514,183.9056921019747
9,201.55145491253788,89.73854471684541,9.43907355830904,65.29857425081852,472.24127033370496,188.20568652921494,171.77710275912196,39.56501549411171,197.74623082644558,97.86193569860988,231.87564367666423,86.77160937499526,188.08387687751093,263.10764962949474,38.304178062541475,65.662747328094,151.94906057520294,267.72939092955227,48.80784960481592,167.60940860584074,190.63268135134774,140.18011357716284,103.55106196653716,55.11358917461559,30.752834472093543,397.0671245065124,236.37009165509474,255.0432267900345,266.1565009021436,312.9086003958204,141.1144748969318,307.2128276688543,282.2855114911517,242.4191217838492,343.19294240980787,149.2405743704088,150.24591711454076,253.68128167310823,36.88102762037854,25.222165718569443,286.8748413252018,316.637919399194,43.913130286957234,188.397257340641,239.95542438913586,173.20834218813906,210.98314733666496,291.83644896484986,173.902949766979,65.8722525936379,237.9135136891734,14.11318629010575,130.03245626510895,257.4173688921183,58.625382939693004,199.13413379916486,165.41721980218668,191.64458985906938,271.02575720851576,177.81818903768527,90.65730307625996,62.98031325728385,185.88585651449498,164.6766914993041
